address,lat,long,nearest_mrt,dist_to_mrt,nearest_prisch,is_<2km_prisch,nearest_top20,is_<2km_top20,time_to_city,nearest_mall,dist_to_mall,dist_to_city
629 ANG MO KIO AVE 4,1.3801046508146202,103.840408680468,Yio Chu Kang,0.534882093394046,ANDERSON PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,1,43.3,Broadway Plaza,1.0951388514333562,10.698741006241292
546 ANG MO KIO AVE 10,1.37365123866689,103.857022220393,Ang Mo Kio,0.9193834626668912,JING SHAN PRIMARY SCHOOL,1,ROSYTH SCHOOL,1,45.75,Jubilee Square,1.042749662006751,9.931752955351186
131 ANG MO KIO AVE 3,1.37101536386002,103.84180032371201,Ang Mo Kio,0.8735650020674744,ANG MO KIO PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,1,40.2,Broadway Plaza,0.4754907926915579,9.68258945956316
254 ANG MO KIO AVE 4,1.37020344042147,103.834687722549,Ang Mo Kio,1.65833763306673,ANG MO KIO PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,1,41.58333333333333,Broadway Plaza,1.2705349113385842,9.714797555507126
470 ANG MO KIO AVE 10,1.36409807919402,103.856694220704,Ang Mo Kio,1.0270986638758386,TOWNSVILLE PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,37.65,myVillage ,0.9363936044740292,8.875207990032552
463 ANG MO KIO AVE 10,1.36711621129028,103.85713855795,Ang Mo Kio,0.8997401920644938,TECK GHEE PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,37.66666666666667,myVillage ,0.9057315059598054,9.211474422751564
207 ANG MO KIO AVE 1,1.36582089504381,103.842847772078,Ang Mo Kio,0.8824750768439168,ANG MO KIO PRIMARY SCHOOL,1,AI TONG SCHOOL,1,36.8,AMK Hub,0.7313392313943238,9.098912068898255
304 ANG MO KIO AVE 1,1.36628642816468,103.844994760928,Ang Mo Kio,0.6574117459590307,TECK GHEE PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,39.28333333333333,AMK Hub,0.5067760007630633,9.127900516176588
646 ANG MO KIO AVE 6,1.37939517687866,103.84376359941099,Yio Chu Kang,0.2920863169179864,ANDERSON PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,1,37.0,Broadway Plaza,0.8606427233806077,10.583733213478713
328 ANG MO KIO AVE 3,1.3666179370876297,103.84786688518,Ang Mo Kio,0.4226311529270068,TECK GHEE PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,40.55,AMK Hub,0.2990826072190988,9.144548190176275
588C ANG MO KIO ST 52,1.3718315701008301,103.853670978083,Ang Mo Kio,0.4963577874168295,JING SHAN PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,0,39.73333333333333,AMK Hub,0.6457133700623975,9.714722127523933
588D ANG MO KIO ST 52,1.3717540066302498,103.8538833087,Ang Mo Kio,0.5148306095743844,JING SHAN PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,0,39.38333333333333,AMK Hub,0.6633824949835516,9.706751495850503
101 ANG MO KIO AVE 3,1.37026158388486,103.839467898898,Ang Mo Kio,1.1265483379372792,ANG MO KIO PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,1,36.61666666666667,Broadway Plaza,0.7473360687308798,9.632562442197841
430 ANG MO KIO AVE 3,1.3689928777780198,103.85276134968001,Ang Mo Kio,0.3711383772794056,JING SHAN PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,35.71666666666667,AMK Hub,0.4791154747558126,9.398932787811733
520 ANG MO KIO AVE 5,1.3734054063174999,103.85113421963499,Ang Mo Kio,0.4114942355827249,JING SHAN PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,1,40.016666666666666,Jubilee Square,0.4082644628910776,9.885989170899729
716 ANG MO KIO AVE 6,1.37147783065153,103.84586875099801,Ang Mo Kio,0.4439893252711842,JING SHAN PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,1,34.96666666666667,Broadway Plaza,0.05204278296097034,9.69338155430295
588A ANG MO KIO ST 52,1.37207688864034,103.852786139342,Ang Mo Kio,0.4220813547761096,JING SHAN PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,0,41.13333333333333,Jubilee Square,0.5516570600867751,9.739951737513636
310A ANG MO KIO AVE 1,1.36482726202671,103.843839317974,Ang Mo Kio,0.8600101042915975,ANG MO KIO PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,37.65,AMK Hub,0.7103592602553886,8.978455165513912
613 ANG MO KIO AVE 4,1.37845661566038,103.839292714848,Yio Chu Kang,0.7255548112901541,MAYFLOWER PRIMARY SCHOOL,1,CHIJ ST. NICHOLAS GIRLS' SCHOOL,1,43.18333333333333,Broadway Plaza,1.035669999071126,10.533121979238228
101 BEDOK NTH AVE 4,1.334484667124,103.93792471096901,Bedok Reservoir,0.588517275782879,ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,41.66666666666667,East Village,0.9722171743631346,11.115985568584518
548 BEDOK NTH AVE 1,1.3313102183456498,103.92685391703002,Bedok,0.8858966101471655,FENGSHAN PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,36.2,Djitsun Mall Bedok,0.6569755850759913,9.879293064154945
75 BEDOK NTH RD,1.3279147793318402,103.942144427101,Tanah Merah,0.4870221940793788,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,37.55,East Village,0.6244861230959977,11.19069445856102
550 BEDOK NTH AVE 1,1.3326931795279,103.92661740290801,Bedok Reservoir,0.8377469420560901,YU NENG PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,36.1,Djitsun Mall Bedok,0.8059738694620009,9.938974051911432
1 BEDOK STH AVE 1,1.32085208689731,103.933721091441,Bedok,0.5268896840108246,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,40.9,Bedok Point,0.4613121513694019,10.011650946421417
151 BEDOK RESERVOIR RD,1.3355761945470201,103.911545779692,Kaki Bukit,0.2824432773931338,TELOK KURAU PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,40.48333333333333,Djitsun Mall Bedok,2.268914039477861,8.780954917708117
54 CHAI CHEE ST,1.3294784087976101,103.92110511192101,Bedok North,0.7246610647914274,DAMAI PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,36.66666666666667,Djitsun Mall Bedok,1.0189174884758698,9.230817505817962
50 CHAI CHEE ST,1.3293043141653702,103.922415807329,Bedok North,0.8188340606991805,DAMAI PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,35.0,Djitsun Mall Bedok,0.8770999478842768,9.343143012134512
105 BEDOK RESERVOIR RD,1.3291443794109299,103.909112780576,Kaki Bukit,0.6559175874604084,TELOK KURAU PRIMARY SCHOOL,1,TAO NAN SCHOOL,0,43.41666666666666,Paya Lebar Square,2.1655526196153305,8.121376014687462
528 BEDOK NTH ST 3,1.33490287587396,103.927838167286,Bedok Reservoir,0.6115727712396435,YU NENG PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,37.83333333333333,Djitsun Mall Bedok,0.9981039635163096,10.186383502845413
534 BEDOK NTH ST 3,1.3330369821300099,103.924812248346,Bedok North,0.7915465648910472,DAMAI PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,37.73333333333333,Djitsun Mall Bedok,0.9385075219131864,9.791713895698209
77 BEDOK NTH RD,1.32869611162886,103.941995599533,Tanah Merah,0.5219991547199005,ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,42.7,East Village,0.5822177895370086,11.213580762282243
116 BEDOK RESERVOIR RD,1.3310378458869199,103.908641634756,Kaki Bukit,0.44890478032660347,TELOK KURAU PRIMARY SCHOOL,1,TAO NAN SCHOOL,0,39.05,Paya Lebar Square,2.2408789057359932,8.211073445417941
18 BEDOK STH RD,1.32043932800483,103.934781862165,Bedok,0.6467067102982923,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,38.2,Bedok Point,0.5511992319407951,10.101307851653784
40 CHAI CHEE AVE,1.32604335303083,103.926488452026,Bedok,0.4690429558911439,OPERA ESTATE PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,0,35.58333333333333,Bedok Mall,0.3397426880767928,9.548117007706852
57 NEW UPP CHANGI RD,1.3242520124351,103.94157188514299,Tanah Merah,0.6422617791476238,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,40.65,East Village,0.9809279747486956,10.962743984850794
105 BEDOK NTH AVE 4,1.33372280929,103.936517719048,Bedok Reservoir,0.49808280966723606,RED SWASTIKA SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,39.75,Bedok Point,1.0885166627674352,10.938274586251197
709 BEDOK RESERVOIR RD,1.33541606639525,103.92235006966699,Bedok North,0.4783875282432606,DAMAI PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,45.28333333333333,Djitsun Mall Bedok,1.312886069107615,9.71629132498226
42 CHAI CHEE ST,1.32797877350561,103.92580479263201,Bedok,0.6551348402538275,FENGSHAN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,0,32.65,Djitsun Mall Bedok,0.4734619343057611,9.588470320376745
55 CHAI CHEE DR,1.32684846948333,103.919015573079,Kembangan,0.8969354455235964,ST. STEPHEN'S SCHOOL,1,TAO NAN SCHOOL,0,36.28333333333333,Bedok Mall,1.163824993056524,8.878162498315952
2 BEDOK STH AVE 1,1.32130118793544,103.933299574181,Bedok,0.458828371795628,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,40.08333333333333,Bedok Point,0.4001833844506108,9.989220040254597
37 CHAI CHEE AVE,1.32544200357039,103.926207634232,Bedok,0.4709954417710596,OPERA ESTATE PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,0,35.5,Bedok Mall,0.3485130721831247,9.488541792084492
425 BEDOK NTH RD,1.32936960154504,103.929067536324,Bedok,0.6024381753352764,FENGSHAN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,0,36.38333333333333,Djitsun Mall Bedok,0.3715504607721685,9.979548338280454
117 BEDOK NTH RD,1.33065454769522,103.938496275607,Bedok Reservoir,0.8922733381079342,ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,39.83333333333333,East Village,0.8703553559670114,10.965550643451019
423 BEDOK NTH AVE 1,1.32797614118511,103.927565110763,Bedok,0.524840958220382,FENGSHAN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,0,32.85,Djitsun Mall Bedok,0.3110153338631351,9.75767469701531
533 BEDOK NTH ST 3,1.33358016248276,103.92421866691,Bedok North,0.7109948747574149,DAMAI PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,37.71666666666667,Djitsun Mall Bedok,1.0256686165930828,9.770349049755461
149 BEDOK RESERVOIR RD,1.3357692980179299,103.912779600202,Kaki Bukit,0.421319335739303,TELOK KURAU PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,40.766666666666666,Djitsun Mall Bedok,2.1587778665041157,8.899532670047057
35 BEDOK STH AVE 2,1.3223322074291899,103.93976621928302,Tanah Merah,0.9278712674632636,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,43.7,Bedok Point,0.865733612621073,10.693506613102361
42 BEDOK STH RD,1.32147847826862,103.94072104691799,Tanah Merah,0.9089980950978441,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,40.183333333333344,Bedok Point,0.9979193646616108,10.754422805633494
34 BEDOK STH AVE 2,1.32205652925917,103.93835472666001,Bedok,0.9332021467031834,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,41.066666666666656,Bedok Point,0.7305006509934915,10.537260389263214
7 BEDOK STH AVE 2,1.3228154426737,103.93545524390998,Bedok,0.5998587947225458,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,40.86666666666667,Bedok Point,0.4062395653514282,10.276992442534725
8 BEDOK STH AVE 2,1.3228417697843402,103.93604681506201,Bedok,0.6635653434707357,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,41.55,Bedok Point,0.461627905366389,10.338058394676125
80 BEDOK NTH RD,1.3284813201723502,103.94061160883699,Tanah Merah,0.6657233610461474,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,36.96666666666667,East Village,0.724467508835562,11.064952234449745
78 BEDOK NTH RD,1.32726007220342,103.940848770214,Tanah Merah,0.6266106313459194,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,36.516666666666666,East Village,0.7805255293178898,11.029370328984562
135 BEDOK RESERVOIR RD,1.33314106418951,103.912523538101,Kaki Bukit,0.4411465623453449,TELOK KURAU PRIMARY SCHOOL,1,TAO NAN SCHOOL,0,39.766666666666666,Djitsun Mall Bedok,2.056176778750033,8.693186160659469
148 BEDOK RESERVOIR RD,1.3353408846181298,103.91190498709,Kaki Bukit,0.3183014216528967,TELOK KURAU PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,41.58333333333333,Djitsun Mall Bedok,2.221432962342829,8.794573219197265
81 BEDOK NTH RD,1.32891558225171,103.940528728774,Tanah Merah,0.6856189612133734,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,37.016666666666666,East Village,0.7097702968668116,11.078133555534848
142 BEDOK RESERVOIR RD,1.3356364976146398,103.913269358016,Kaki Bukit,0.4728701660334045,TELOK KURAU PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,43.76666666666666,Djitsun Mall Bedok,2.1042433121561297,8.931941910610034
124 BEDOK NTH RD,1.32925881944574,103.93904643032101,Tanah Merah,0.8548054815296952,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,40.016666666666666,East Village,0.8473357281573144,10.94821964128799
705 BEDOK NTH RD,1.33663681806046,103.91899525567301,Bedok North,0.18407023296695607,DAMAI PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,39.55,Djitsun Mall Bedok,1.662422239398272,9.498160771412921
554 BEDOK NTH ST 3,1.33262715051315,103.92817212160801,Bedok Reservoir,0.6997224780183224,YU NENG PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,36.55,Djitsun Mall Bedok,0.7441907962248879,10.08095206845708
602 BEDOK RESERVOIR RD,1.3293489868594601,103.911583237057,Kaki Bukit,0.6928671601327341,TELOK KURAU PRIMARY SCHOOL,1,TAO NAN SCHOOL,0,41.683333333333344,Bedok Mall,2.032124498811864,8.353523077072566
508 BEDOK NTH AVE 3,1.33340011898402,103.932519442702,Bedok Reservoir,0.3585476070952472,YU NENG PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,38.85,Djitsun Mall Bedok,0.8747549600917409,10.537428341282261
720 BEDOK RESERVOIR RD,1.33597277354753,103.924883020541,Bedok North,0.7639829722579378,DAMAI PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,0,40.7,Djitsun Mall Bedok,1.2162271343703173,9.98157250322447
765 BEDOK RESERVOIR VIEW,1.3359610682860399,103.935990113555,Bedok Reservoir,0.3324516678009974,RED SWASTIKA SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,43.8,East Village,1.2305360231952795,11.01460134113716
10 CHAI CHEE RD,1.32727572366021,103.924803599281,Bedok,0.6993733361053377,OPERA ESTATE PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,0,32.516666666666666,Djitsun Mall Bedok,0.5511423261020107,9.45302013150972
185 BEDOK NTH RD,1.32623725322602,103.940827550178,Tanah Merah,0.640016425757193,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,36.25,East Village,0.8589956244514075,10.978657849211409
111 LENGKONG TIGA,1.32405877835385,103.911303762731,Kembangan,0.4131543753500502,TELOK KURAU PRIMARY SCHOOL,1,TAO NAN SCHOOL,0,32.0,Bedok Mall,2.000755885951802,7.990153882664935
220B BEDOK CTRL,1.3254771052571699,103.934348226987,Bedok,0.48760543893711106,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,37.65,Bedok Point,0.2310277016988443,10.292897305492078
603 BEDOK RESERVOIR RD,1.33000183975838,103.912464022386,Kaki Bukit,0.677179219975046,TELOK KURAU PRIMARY SCHOOL,1,TAO NAN SCHOOL,0,41.45,Djitsun Mall Bedok,1.9569063890431615,8.475254155567963
21 CHAI CHEE RD,1.32577850604227,103.922424710131,Bedok,0.8868788682480873,OPERA ESTATE PRIMARY SCHOOL,1,TAO NAN SCHOOL,0,36.8,Bedok Mall,0.7696389048324809,9.140899305777666
672 JLN DAMAI,1.33207912967501,103.90875710112101,Kaki Bukit,0.3330550806540399,TELOK KURAU PRIMARY SCHOOL,1,TAO NAN SCHOOL,0,38.683333333333344,Paya Lebar Square,2.3220964555863417,8.29434351928618
415 BEDOK NTH AVE 2,1.3296499953296101,103.930260606366,Bedok,0.620023670200633,FENGSHAN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,0,34.58333333333333,Djitsun Mall Bedok,0.4043597268981042,10.109994299669582
763 BEDOK RESERVOIR VIEW,1.33607209475067,103.934830606324,Bedok Reservoir,0.204290047314754,RED SWASTIKA SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,39.91666666666667,Djitsun Mall Bedok,1.2512230805562063,10.91118657443799
805 CHAI CHEE RD,1.3243060494103602,103.921625366639,Bedok,0.9552699944857008,OPERA ESTATE PRIMARY SCHOOL,1,TAO NAN SCHOOL,0,37.03333333333333,Bedok Mall,0.8520694510081671,8.982363159437694
723 BEDOK RESERVOIR RD,1.3369543937308899,103.928960561768,Bedok Reservoir,0.4590602399363448,YU NENG PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,43.45,Djitsun Mall Bedok,1.2075275665960274,10.416527697422465
722 BEDOK RESERVOIR RD,1.3366369932934499,103.928207774481,Bedok Reservoir,0.5411341034802467,YU NENG PRIMARY SCHOOL,1,ST. HILDA'S PRIMARY SCHOOL,1,43.95,Djitsun Mall Bedok,1.1805815932281511,10.327526268475006
219C BEDOK CTRL,1.32485598421255,103.933519574319,Bedok,0.37967459500218015,BEDOK GREEN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,35.766666666666666,Bedok Point,0.1265234475077026,10.179755837135327
640 BEDOK RESERVOIR RD,1.33210132151893,103.904953194958,Kaki Bukit,0.5628285832558476,MAHA BODHI SCHOOL,1,TAO NAN SCHOOL,0,38.48333333333333,Paya Lebar Square,2.0135335919065,7.975648494476392
160 BEDOK STH AVE 3,1.31925982986372,103.945202877473,Tanah Merah,0.9012954770833216,TEMASEK PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,38.45,East Village,1.3890729960273709,11.128037984963305
94C BEDOK NTH AVE 4,1.3336142961051298,103.942628254514,Tanah Merah,0.8183835553777646,ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL,1,TEMASEK PRIMARY SCHOOL,1,42.6,East Village,0.4499494751107785,11.525523521077357
22 SIN MING RD,1.3572844410823799,103.83939667995199,Marymount,0.9067482289474952,AI TONG SCHOOL,1,CATHOLIC HIGH SCHOOL,1,43.3,Thomson Plaza,0.9846494626704072,8.215409608898065
407 SIN MING AVE,1.36345320627772,103.834214627275,Marymount,1.6793737354523044,AI TONG SCHOOL,1,AI TONG SCHOOL,1,39.5,Thomson Plaza,1.0391815368974342,8.994752596998106
105 BISHAN ST 12,1.34589493632505,103.84736525276699,Bishan,0.5634686236516565,GUANGYANG PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,32.98333333333333,Junction 8,0.4876028196166132,6.859741062639853
167 BISHAN ST 13,1.3480034112389498,103.855395747158,Bishan,0.8626869809029439,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,1,PEI CHUN PUBLIC SCHOOL,1,35.2,Junction 8,0.8114556466471894,7.089987717855493
111 BISHAN ST 12,1.34706752664278,103.848063665404,Bishan,0.42628122929326495,GUANGYANG PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,35.36666666666667,Junction 8,0.34573776070956325,6.984357724298178
181 BISHAN ST 13,1.34913809640172,103.852878507674,Bishan,0.5560755231620439,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,39.23333333333333,Junction 8,0.5081003760976819,7.204042790365656
166 BISHAN ST 13,1.3488634507825301,103.855225779214,Bishan,0.8136467915510719,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,1,PEI CHUN PUBLIC SCHOOL,1,35.46666666666667,Junction 8,0.7700117460598314,7.183813385772796
109 BISHAN ST 12,1.3467505958774295,103.847990168368,Bishan,0.4616566925162018,GUANGYANG PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,35.48333333333333,Junction 8,0.3815233049665418,6.949829004984222
115 BISHAN ST 12,1.34791838898823,103.84875012549,Bishan,0.33738167596911883,GUANGYANG PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,33.43333333333334,Junction 8,0.2517727738036523,7.074521993281539
260 BISHAN ST 22,1.3596137676504498,103.842187438495,Bishan,1.1716440233006848,AI TONG SCHOOL,1,CATHOLIC HIGH SCHOOL,1,38.66666666666667,Junction 8,1.2540090376586424,8.42554784535431
275A BISHAN ST 24,1.35673539047076,103.843519752733,Bishan,0.827940171692384,TOWNSVILLE PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,38.066666666666656,Junction 8,0.9084382904737665,8.09209604074551
214 BISHAN ST 23,1.3575118968298399,103.84830341582199,Bishan,0.7289789257041049,TOWNSVILLE PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,39.75,Junction 8,0.8116828977149099,8.13648383084053
182 BISHAN ST 13,1.35020582481902,103.853049203745,Bishan,0.5447485533560655,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,35.96666666666667,Junction 8,0.5140704421124825,7.322490499803978
448 BRIGHT HILL DR,1.35840616993705,103.831431580561,Marymount,1.3389370088651704,AI TONG SCHOOL,1,AI TONG SCHOOL,1,43.81666666666667,Thomson Plaza,0.4188326639085598,8.526557687321146
402 SIN MING AVE,1.36276886630643,103.832758890176,Marymount,1.6699185819182236,AI TONG SCHOOL,1,AI TONG SCHOOL,1,39.33333333333333,Thomson Plaza,0.9201386221297498,8.957290963994343
128 BISHAN ST 12,1.3460883198848301,103.850466820468,Bishan,0.5905430271587521,GUANGYANG PRIMARY SCHOOL,1,PEI CHUN PUBLIC SCHOOL,1,35.61666666666667,Junction 8,0.5052927865153434,6.866355012228941
303 SHUNFU RD,1.3497694286098798,103.83847650474002,Marymount,0.10356536670303368,MARYMOUNT CONVENT SCHOOL,1,CATHOLIC HIGH SCHOOL,1,34.2,Thomson Plaza,0.9968970922384904,7.416450876325772
231 BISHAN ST 23,1.3574680510988,103.846432710532,Bishan,0.7504627290079866,TOWNSVILLE PRIMARY SCHOOL,1,CATHOLIC HIGH SCHOOL,1,39.683333333333344,Junction 8,0.8367764616059054,8.143547313324536
134 BISHAN ST 12,1.34541104764477,103.852079804354,Bishan,0.7462726848418436,GUANGYANG PRIMARY SCHOOL,1,PEI CHUN PUBLIC SCHOOL,1,32.95,Junction 8,0.6649577975247802,6.790663431590832
342 BT BATOK ST 34,1.3625832308195,103.748574945077,Bukit Gombak,0.5358548443910129,ST. ANTHONY'S PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,50.7,West Mall,1.3713751762831292,14.38180357551876
530 BT BATOK ST 51,1.3561819923217198,103.751093390961,Bukit Gombak,0.3277446725702274,LIANHUA PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,47.01666666666666,West Mall,0.7016088336234378,13.736498601751178
145 BT BATOK ST 11,1.34997305498669,103.74372485261499,Bukit Batok,0.6609959587453692,PRINCESS ELIZABETH PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,48.51666666666666,West Mall,0.5899946807387001,14.043226750562901
528 BT BATOK ST 51,1.3566514682826498,103.751091825657,Bukit Gombak,0.2780213156243477,DAZHONG PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,46.08333333333334,West Mall,0.7507792608308094,13.766866947043948
537 BT BATOK ST 52,1.3551151644864698,103.750877888291,Bukit Gombak,0.4479430295912134,LIANHUA PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,46.3,West Mall,0.582536474602331,13.687920035487187
213 BT BATOK ST 21,1.34681845451426,103.752496875347,Bukit Batok,0.4076159863045213,BUKIT VIEW PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,47.31666666666667,West Mall,0.5370918740969965,13.029518531376972
219 BT BATOK ST 21,1.34720729813155,103.754999726682,Bukit Batok,0.6356326306542489,BUKIT VIEW PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,48.93333333333333,West Mall,0.742483606752393,12.818110199829333
235 BT BATOK EAST AVE 5,1.3484835211045605,103.756300449103,Bukit Batok,0.7489337983525601,KEMING PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,48.65,West Mall,0.8316796546805055,12.77522760862407
130 BT BATOK WEST AVE 6,1.3510612600112502,103.745857351625,Bukit Batok,0.4707901790891258,PRINCESS ELIZABETH PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,48.78333333333333,West Mall,0.36515054701588795,13.904773641752854
212 BT BATOK ST 21,1.34719281119437,103.752217334445,Bukit Batok,0.3579707954811661,BUKIT VIEW PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,46.45,West Mall,0.4860358328293317,13.07791905508543
346 BT BATOK ST 34,1.3624714039149999,103.750561080651,Bukit Gombak,0.4058398593185931,ST. ANTHONY'S PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,47.96666666666667,West Mall,1.3688658472975228,14.198739093597343
226 BT BATOK CTRL,1.34873337819662,103.753174278473,Bukit Batok,0.3999480020172583,BUKIT VIEW PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,45.31666666666667,West Mall,0.4893396701822111,13.080451321264201
247 BT BATOK EAST AVE 5,1.3499272124215702,103.75698028632,Bukit Batok,0.8272495190809641,KEMING PRIMARY SCHOOL,1,PEI HWA PRESBYTERIAN PRIMARY SCHOOL,0,48.08333333333334,West Mall,0.8861442288682492,12.802734473491961
169 BT BATOK WEST AVE 8,1.3466073355348998,103.740909286964,Bukit Batok,1.0043246007872595,PRINCESS ELIZABETH PRIMARY SCHOOL,1,RULANG PRIMARY SCHOOL,0,49.58333333333334,West Mall,0.9859035272436794,14.12584737755405
